Species,Order,Family,Wing.length,Tarsus.length,Weight,Bill.length,Bill.depth,Bill.width,Tail.length,Dev.mode,Dev.stage
Leptotila verreauxi,Columbiformes,Columbidae,143,28.8,158,14.3,4.5,5.9,105,Altricial,Adult
Leptotila verreauxi,Columbiformes,Columbidae,134,29.2,125,16.3,5.1,5.9,97,Altricial,Adult
Leptotila verreauxi,Columbiformes,Columbidae,136,29.9,108,17.3,4.8,8.5,99,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,17,45,14,6,4.07,60.4,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,80.5,16.07,44,12.09,5,4.05,60.4,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,94,16.7,48,12.7,4.6,5.5,60,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,80.9,16.45,50,13.02,4.4,5,80.2,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,80.7,17.05,49,12.01,4.4,5.04,60.9,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,18.2,55,14,4.3,3.8,69,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90.2,17.05,42,14.05,5.2,5.01,60.5,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,88,19.7,38,13.3,5.2,5.1,65,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,80.7,15.85,45,14.09,5.65,4.05,60.6,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,80.9,16.09,33,14.01,5,5.25,60.8,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,87,19.3,41,12.7,4,4.1,63,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90.4,18.08,40,13,4.7,4.05,70.2,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,80.8,16.05,45,12.04,5.5,5.03,60.4,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,86,18.8,43,14.1,3.2,5.5,64,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,13.2,41,13,3.8,4.9,61,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,19.7,41,13,4.2,4.4,65,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,96,19.6,75,13.7,4.55,5,70,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,88,21.5,44,12,4.8,4.8,59,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,95,22,50,13,4.3,6,64,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,18.02,55,14.01,5.6,5.08,60.6,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,91,16.9,45,12.6,4.2,5.1,76,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,92,16.8,49,12.5,4.2,4.4,58,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90.4,18.65,40,14.09,4.6,5.04,70,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,87,20,49,11.8,4.7,5.2,63,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,67,18.39,42,11.39,4.15,4.87,91,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,95,16.4,66,13.3,4.5,7.6,68,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,93,17.21,45.1,12.37,4.02,3.5,61,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,92,19,43,13,5.1,4.85,71,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,62,21.4,48,13.5,4.6,7.3,90,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,80.9,17.03,45,13.07,5,4.01,60.2,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90.1,16.07,46,12.03,5.9,4.04,60.5,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,21,50,10.5,4,3.9,63,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,91,18.79,46.5,14.12,4.41,3.33,58,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,80.8,17.01,45,13.06,5,4.03,60.5,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90.4,17.06,43,9.07,4.6,4.05,60.8,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,89,15.7,42,13.3,3.6,4.2,64,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,92,22,50,13.8,5,6,63,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90.1,8.02,46,13.07,5.7,5,70.1,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,16.35,46,12.06,5.2,5.01,60.9,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,80.9,16.06,45,13.08,5.21,5.01,70.2,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,94,20,50,13.55,4.85,5.3,74,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,18.4,45,13.8,4.6,5.4,66,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,92,15.6,47,12.5,4.1,4.1,65,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,88,19.6,45,12.8,4.7,4.6,66,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90.4,17.04,48,15,5.6,5.07,60,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,64,15.7,28,12.4,5.41,4.8,87,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,95,17.07,48.7,13.09,3.87,3.78,65,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,20.9,47,13.2,5,4.8,62,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,18.01,51,13.07,5.8,5.05,60.5,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,89,16.3,43.5,10.5,3.2,2.9,62,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,92,21.2,50,13,5,5.2,63,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,16.02,44,14.01,5.4,5.04,60.7,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,88,15.3,42,13.5,5.3,4.8,60,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,92,18.42,56,12.11,4.12,4.08,61,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,87,17.2,50,12.1,4.3,5.8,68,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,91,18.87,44.5,14.9,3.93,4.44,64,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,91,19.5,43,14,4.9,5.5,71,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,16,47,12.3,5.8,7.2,61,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,80.6,18.06,42,14.08,5.65,5.07,60.6,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,19.04,50,13.09,4.6,4.08,70.2,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,16.02,49,14.07,5.3,5.03,60.6,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,88.08,14.81,58,13.66,4.95,6.59,66.49,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,18.07,48,12.06,5.65,5.4,70,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,93,16.9,51.2,11.56,4.33,2.64,60,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,93,19.25,49,13.2,4.7,5.1,70,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,86,15.3,47,11.4,3.2,4.2,48,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90.2,19.03,40,13.05,5.1,4.07,70.6,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,91,19.9,44,15,4,4.5,64,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,16.06,42,13.05,4.7,4.04,60.4,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,80.9,18.02,39,9,4.4,4.07,60.4,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,17,46,13.04,4.4,5.15,60.9,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,89,18.5,46,12.1,4.5,5.3,67,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,18.46,46,13.76,3.6,3.12,62,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,93,19.75,59,13.7,4.8,5.4,67,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90,19.1,77,13.6,4.6,4.6,63,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,90.2,18.03,49,13.01,6.6,5.09,70.2,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,89,19.1,44,13.5,5,5.4,72,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,88,16.2,49,12.2,4,4.4,60,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,95,18.3,60,13.4,3.8,4.5,67,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,88,18.9,42,14,4.3,5.5,58,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,91,19.7,44,12.5,24.7,4.6,70,Altricial,Adult
Columbina talpacoti,Columbiformes,Columbidae,91,19.7,47,12.4,4.3,4.8,69,Altricial,Adult
Columbina squammata,Columbiformes,Columbidae,90,16.7,46,13,4.48,4.84,98,Altricial,Adult
Columbina squammata,Columbiformes,Columbidae,98,16.3,58,13.2,5.1,6.2,97,Altricial,Adult
Columbina squammata,Columbiformes,Columbidae,96,23.2,99,14.8,4.7,4.2,92,Altricial,Adult
Columbina squammata,Columbiformes,Columbidae,98,21.91,58,15.95,4.25,6.8,96,Altricial,Adult
Columbina squammata,Columbiformes,Columbidae,103,20.2,63,14,3.8,4.2,101,Altricial,Adult
Columbina squammata,Columbiformes,Columbidae,99,18.6,59,15,4,6.9,91,Altricial,Adult
Columbina squammata,Columbiformes,Columbidae,94,19.2,58,13.1,4.9,5.3,89,Altricial,Adult
Columbina squammata,Columbiformes,Columbidae,97,15,59,13.4,4.3,7,92,Altricial,Adult
Columbina squammata,Columbiformes,Columbidae,95,19.1,51,13.3,4.9,5.9,85,Altricial,Adult
Columbina squammata,Columbiformes,Columbidae,96,20.5,96,12.65,4.65,5.1,95,Altricial,Adult
Columbina squammata,Columbiformes,Columbidae,96,20.61,59,14.77,3.87,5.1,90,Altricial,Adult
Columbina squammata,Columbiformes,Columbidae,65,12.1,65,12.3,4.7,5,88,Altricial,Adult
Columbina squammata,Columbiformes,Columbidae,97,22.4,93,14.1,4.7,5.3,98,Altricial,Adult
Columbina squammata,Columbiformes,Columbidae,102,19.6,56,14,4.7,4.2,99,Altricial,Adult
Columbina squammata,Columbiformes,Columbidae,92,17.2,55,13,4,6,89,Altricial,Adult
Columbina squammata,Columbiformes,Columbidae,96,21,58,13.7,5,5.5,91,Altricial,Adult
Columbina squammata,Columbiformes,Columbidae,98,21.6,67,13.9,4.4,4.2,96,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,150,28.9,150.5,12.5,5.9,7.3,85,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,147,26.5,151.5,12.1,5.55,8.1,80,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,140,30.6,118,12.2,3.8,3.9,82,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,134,28.1,162,11.5,4.3,4.3,80,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,141.24,26.43,134,18.22,4.84,9.02,89,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,145,28.7,150,13.1,5.7,6.3,78,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,142,33,130,11.4,5,5.7,76,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,148,20.4,149,11.6,6,7.6,92,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,142,28.5,145,11.5,5,3.8,90,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,145,27,106.5,12.1,4.6,6.7,85,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,141,32.5,158,10.5,4.6,4.3,81,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,146,28.1,151.5,12.1,5.6,7,87,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,140.1,26.4,158,12.5,5.7,8.6,90.1,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,136,25.9,146,5.3,5.9,9.6,79.2,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,144,29.2,146,17.2,7.2,5.7,90,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,138,30.8,125,10.2,3.9,3.9,81,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,142,31.6,140,14.6,6,6.9,29,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,144,30.6,130,18.4,3.8,4.3,70,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,143,25.4,150,10.8,6.9,8.3,72,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,155,29.3,142.5,19.8,5.8,6.6,84,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,142,27.2,125,13.8,5.4,7.15,79,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,85,31.6,144,15.6,5.08,5.13,150,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,130.2,25.5,108,6,5.2,9.9,72.8,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,146,35.25,188,23.1,5.8,8.5,110,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,144,26.9,150.5,12.5,5.7,7.9,83,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,140,26.85,170,13.5,4.9,6.8,79,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,140,26.6,126,12.5,5.7,5.1,90,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,142,30.4,133,11.3,4,4.2,80,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,155,17.6,129,19.7,7.6,10.4,85,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,141,34.4,125,18.2,7.6,12,85,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,88,28.7,126,18.7,6.67,5.23,145,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,85,29.45,130,12,6.32,5.12,146,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,139.67,25.38,150,16.22,5.87,7.59,79.5,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,130,25.6,131,13.1,7.1,7,75,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,138.5,25.8,137,12.7,5.3,7.8,86.2,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,135,32,140,21,7.7,7.5,60,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,51,28.2,104,16,5.36,4.45,136,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,141.4,24.6,133,14,5.7,8.4,78.5,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,148,34.2,176,15.3,4,4.3,113,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,150,34,200,15.8,4.1,4.8,120,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,137,32.4,162,18.9,6.4,8.1,97,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,138,19.9,150,17.2,4.8,6.1,109,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,135,36,192,18,6,9,92,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,162,39.6,233.5,21.3,9.6,8.1,120,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,144,36.2,217,16.4,4.2,4,107,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,150,33.4,208,18.4,8,10.2,155,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,144,32.5,188,16.7,5.4,6.2,102,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,130,30,148,18.4,4,9,95,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,35,34.2,157,19.5,5,8.7,94,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,147,34.4,167,16.3,5.3,6.9,105,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,140,31.6,160,17,5.6,5.6,101,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,157,35.2,226,16.7,4.5,4.2,115,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,147,33.3,225,16.3,4.2,4.3,106,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,100,32,168,19.2,6.88,7.41,144,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,140,14.2,140,17.8,5.5,6.8,116,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,150,35.5,170,17.6,5,6.1,116,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,132,31.5,172,15.5,5.2,5.4,108,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,135,31.3,159,18,5.5,8.1,95,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,138,31.3,170,12.4,5.5,6.7,80,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,140,32.9,173,16.5,4.2,4.4,101,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,142,24.4,126,15.1,5.4,5,97,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,140,30.9,163,15.9,5.3,6.6,90,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,141,33,146,19.4,6.5,6.8,100,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,149,34.5,212,17,4.6,4,116,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,160,31.9,210,20.1,6.7,7.9,110,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,146,29.5,167,18.1,6.3,6.8,107,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,144,37.11,182,18.98,4.31,7.14,105,Altricial,Adult
Leptotila rufaxilla,Columbiformes,Columbidae,153,30.2,200,17.1,5.7,6.7,112,Altricial,Adult
Glaucidium minutissimum,Strigiformes,Strigidae,70,16.1,41,13,9.8,14,70,Altricial,Adult
Glaucidium minutissimum,Strigiformes,Strigidae,89,21.8,57,10.4,9.4,7.3,52,Altricial,Adult
Glaucidium brasilianum,Strigiformes,Strigidae,94,22.4,64,13.15,9.8,8.4,62,Altricial,Adult
Glaucidium brasilianum,Strigiformes,Strigidae,96,26.81,63,14.82,9.89,14.02,60,Altricial,Adult
Glaucidium brasilianum,Strigiformes,Strigidae,102,22.95,77,16.35,10.15,7.15,68,Altricial,Adult
Glaucidium brasilianum,Strigiformes,Strigidae,105,26.7,84,11.5,10.5,8.3,75,Altricial,Adult
Claravis pretiosa,Columbiformes,Columbidae,102,20.6,48,14.7,5,5.7,71,Altricial,Adult
Claravis pretiosa,Columbiformes,Columbidae,109.47,16.52,68,16.4,4.85,7.4,76.66,Altricial,Adult
Claravis pretiosa,Columbiformes,Columbidae,113,22.5,70,17.7,5.8,6.3,31,Altricial,Adult
Claravis pretiosa,Columbiformes,Columbidae,113,21.82,64,15.09,3.8,6.51,85,Altricial,Adult
Claravis pretiosa,Columbiformes,Columbidae,112,16.9,62.5,12.8,4.5,4.4,75,Altricial,Adult
Claravis pretiosa,Columbiformes,Columbidae,116,20,72,14.5,4.1,5,75,Altricial,Adult
Claravis pretiosa,Columbiformes,Columbidae,115,18.2,62,15.1,4.1,3.6,73,Altricial,Adult
Strix virgata,Strigiformes,Strigidae,140,46,306,23.5,20.28,24.33,240,Altricial,Adult
Columbina picui,Columbiformes,Columbidae,83,19.32,35,13.32,3.81,3.89,67,Altricial,Adult
Columbina picui,Columbiformes,Columbidae,86,17.53,31,12.85,3.99,3.6,63,Altricial,Adult
Columbina picui,Columbiformes,Columbidae,93,15.93,46,10.92,4.03,3.32,72,Altricial,Adult
Columbina picui,Columbiformes,Columbidae,88,15.62,47,11.52,3.74,4.23,69,Altricial,Adult
Columbina picui,Columbiformes,Columbidae,91,18.45,43.5,13.9,3.81,4.38,69,Altricial,Adult
Columbina picui,Columbiformes,Columbidae,88,18.82,26,14.08,3.8,3.73,66,Altricial,Adult
Columbina picui,Columbiformes,Columbidae,91,16.57,38,14.4,3.78,3.92,72,Altricial,Adult
Columbina picui,Columbiformes,Columbidae,87,18.08,26.5,13.08,4.83,4.06,63,Altricial,Adult
Columbina picui,Columbiformes,Columbidae,89,14.69,37,12.3,4.13,3.79,70,Altricial,Adult
Columbina picui,Columbiformes,Columbidae,92,15.75,48.8,12.31,3.21,3.62,71,Altricial,Adult
Columbina picui,Columbiformes,Columbidae,89,16.49,44.5,13.41,4.23,3.63,71,Altricial,Adult
Zenaida auriculata,Columbiformes,Columbidae,141,26.2,111,17.1,6.8,6.5,86,Altricial,Adult
Zenaida auriculata,Columbiformes,Columbidae,143,21.02,117,14.97,3.88,5.2,74,Altricial,Adult
Zenaida auriculata,Columbiformes,Columbidae,130.9,25.07,123,18.35,5.4,6.6,70.6,Altricial,Adult
Zenaida auriculata,Columbiformes,Columbidae,156,22.79,141,13.42,4.3,4.71,88,Altricial,Adult
Zenaida auriculata,Columbiformes,Columbidae,138,25.8,103,15.1,4.8,5.9,84,Altricial,Adult
Zenaida auriculata,Columbiformes,Columbidae,144,21.86,125.8,14.74,4.64,4.88,79,Altricial,Adult
Zenaida auriculata,Columbiformes,Columbidae,130.5,24.65,98,17.06,5.3,6.8,80.2,Altricial,Adult
Zenaida auriculata,Columbiformes,Columbidae,145,22.13,128,14.71,4.02,5.19,78,Altricial,Adult
Patagioenas picazuro,Columbiformes,Columbidae,225,30.26,346.6,16.1,6.26,5.93,106,Altricial,Adult
Patagioenas picazuro,Columbiformes,Columbidae,223,35.44,430,17.93,6.56,7.33,106,Altricial,Adult
Patagioenas picazuro,Columbiformes,Columbidae,220,29.43,411.6,16.87,6.37,5.85,100,Altricial,Adult
Megascops choliba,Strigiformes,Strigidae,166,33.6,122,22.05,10.2,7.45,87,Altricial,Adult
Megascops choliba,Strigiformes,Strigidae,152,32.4,114,21.6,13.1,19,81,Altricial,Adult
Asio clamator,Strigiformes,Strigidae,256,40.61,240,33.96,19.61,24.59,135,Altricial,Adult
Columbina minuta,Columbiformes,Columbidae,75,15.4,31,10.8,4.3,4,53,Altricial,Adult
Columbina minuta,Columbiformes,Columbidae,72,16.7,34,10.6,1.8,3.5,54,Altricial,Adult
Columbina minuta,Columbiformes,Columbidae,75,15.3,33,9.7,4.2,4.3,51,Altricial,Adult
Patagioenas cayennensis,Columbiformes,Columbidae,182,25,204,17,3.6,7.8,91,Altricial,Adult
Columbina passerina,Columbiformes,Columbidae,80,19,33,13.29,4.2,3.32,55,Altricial,Adult
Columbina passerina,Columbiformes,Columbidae,77,18.5,31,13.89,3.63,3.51,54,Altricial,Adult
Columbina picui,Columbiformes,Columbidae,94,15.71,33.2,11,4.28,3.81,72,Altricial,Adult
Geotrygon montana,Columbiformes,Columbidae,145,20.7,88,12.4,5.1,7.6,95,Altricial,Adult
Leptotila verreauxi,Columbiformes,Columbidae,146,36.4,164.5,17,5.9,5.6,110,Altricial,Juvenile
Leptotila verreauxi,Columbiformes,Columbidae,155,41.9,204,15.8,6.2,6.5,100,Altricial,Juvenile
Leptotila verreauxi,Columbiformes,Columbidae,143,36.9,161,14.5,4.6,4.5,107,Altricial,Juvenile
Columbina talpacoti,Columbiformes,Columbidae,90.1,17.09,44,13.04,4.2,4.01,60.7,Altricial,Juvenile
Columbina talpacoti,Columbiformes,Columbidae,93,21.8,58,12.1,4.9,3.5,65,Altricial,Juvenile
Columbina talpacoti,Columbiformes,Columbidae,90,17.02,35,13.05,5.5,4.02,60.3,Altricial,Juvenile
Columbina talpacoti,Columbiformes,Columbidae,88,15.5,55,12.5,4.4,5.9,62,Altricial,Juvenile
Columbina talpacoti,Columbiformes,Columbidae,94,21,47,12,5,5,62,Altricial,Juvenile
Columbina talpacoti,Columbiformes,Columbidae,80.9,16.02,47,12,6,4.55,60.5,Altricial,Juvenile
Columbina talpacoti,Columbiformes,Columbidae,90,19.2,30,35,4.6,4.75,65,Altricial,Juvenile
Columbina talpacoti,Columbiformes,Columbidae,56,18,24,12.65,4.38,5.06,85,Altricial,Juvenile
Columbina talpacoti,Columbiformes,Columbidae,90,21.2,50,13.2,4.8,5.1,64,Altricial,Juvenile
Columbina talpacoti,Columbiformes,Columbidae,95,20.8,48,11.1,4,4.1,65,Altricial,Juvenile
Columbina talpacoti,Columbiformes,Columbidae,90,21,51,12.7,3.7,4.1,62,Altricial,Juvenile
Columbina talpacoti,Columbiformes,Columbidae,89,18.14,42.5,14.13,4.18,3.47,61,Altricial,Juvenile
Columbina talpacoti,Columbiformes,Columbidae,92,17.7,48,10,4.3,6.9,70,Altricial,Juvenile
Geotrygon montana,Columbiformes,Columbidae,133,28.3,104,12,5.6,4.4,79,Altricial,Juvenile
Geotrygon montana,Columbiformes,Columbidae,139,27.5,113,15,5.1,6.25,72,Altricial,Juvenile
Geotrygon montana,Columbiformes,Columbidae,136,29.1,113,13.2,4.2,4.8,80,Altricial,Juvenile
Geotrygon montana,Columbiformes,Columbidae,133.67,26.84,127,17.37,4.87,8.39,75.2,Altricial,Juvenile
Geotrygon montana,Columbiformes,Columbidae,131,25.2,95,14.1,6.5,8.5,70,Altricial,Juvenile
Columbina picui,Columbiformes,Columbidae,87,14.39,27.5,11.97,4.1,3.33,65,Altricial,Juvenile
Zenaida auriculata,Columbiformes,Columbidae,132,26,107,14,4.1,4.9,70,Altricial,Juvenile
Accipiter striatus,Accipitriformes,Accipitridae,175,48.36,103.36,14.85,11.5,8.22,142,Semialtricial,Adult
Uropsalis segmentata,Caprimulgiformes,Caprimulgidae,165,15.2,47,25.2,4.2,6.5,106.3,Semialtricial,Adult
Nyctidromus albicollis,Caprimulgiformes,Caprimulgidae,148,26,54,12.6,3.7,20,133,Semialtricial,Adult
Nyctidromus albicollis,Caprimulgiformes,Caprimulgidae,153,28.2,63,10.5,3.8,20.8,150,Semialtricial,Adult
